 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20060514   ,800 ,     418.5,     380.4,     -38.1
20060514   ,900 ,     449.1,     272.7,    -176.3
20060514   ,1000,     359.2,     258.8,    -100.5
20060514   ,1100,     272.7,     227.7,     -45.0
20060514   ,1200,     195.0,     216.4,      21.4
20060514   ,1300,     157.7,     175.6,      17.9
20060514   ,1400,     159.6,     120.0,     -39.6
20060514   ,1500,     162.2,     109.8,     -52.4
20060514   ,1600,     214.9,      96.5,    -118.4
20060514   ,1700,     312.3,     168.4,    -143.8
20060514   ,1800,     302.5,     154.6,    -147.9
20060514   ,1900,     227.6,     203.4,     -24.2
20060514   ,2000,     116.8,     146.5,      29.7
20060514   ,2100,      45.2,     101.0,      55.8
20060514   ,2200,      52.1,      42.7,      -9.3
20060514   ,2300,      75.5,      95.2,      19.8
20060515   ,0   ,     269.2,     104.9,    -164.2
20060515   ,100 ,     526.7,     133.1,    -393.6
20060515   ,200 ,     577.0,     128.9,    -448.1
20060515   ,300 ,     479.6,     143.4,    -336.2
20060515   ,400 ,     455.7,     238.9,    -216.8
20060515   ,500 ,     405.9,     234.8,    -171.0
20060515   ,600 ,     345.6,     261.5,     -84.1
20060515   ,700 ,     384.1,     346.5,     -37.6
20060515   ,800 ,     437.3,     409.6,     -27.6
20060515   ,900 ,     443.3,     334.5,    -108.8
20060515   ,1000,     417.0,     255.9,    -161.1
20060515   ,1100,     347.0,     219.7,    -127.3
20060515   ,1200,     237.7,     275.5,      37.8
20060515   ,1300,     109.0,     255.0,     146.0
20060515   ,1400,      80.4,     314.3,     233.9
20060515   ,1500,      96.6,     230.2,     133.7
20060515   ,1600,      18.4,     111.3,      92.8
20060515   ,1700,       7.7,     149.1,     141.4
20060515   ,1800,      26.6,     156.3,     129.7
20060515   ,1900,       8.0,     130.8,     122.8
20060515   ,2000,       3.7,     102.1,      98.4
20060515   ,2100,      33.4,     151.0,     117.6
20060515   ,2200,      43.8,     133.9,      90.2
20060515   ,2300,      66.0,     126.8,      60.8
20060516   ,0   ,     120.1,     155.7,      35.5
20060516   ,100 ,     301.0,     155.7,    -145.3
20060516   ,200 ,     451.9,     122.2,    -329.7
20060516   ,300 ,     429.6,     156.8,    -272.8
20060516   ,400 ,     357.1,     267.4,     -89.7
20060516   ,500 ,     340.9,     202.6,    -138.3
20060516   ,600 ,     378.4,     278.9,     -99.4
20060516   ,700 ,     387.5,     290.2,     -97.3
20060516   ,800 ,     190.7,     225.1,      34.4
20060516   ,900 ,     219.9,     439.2,     219.3
20060516   ,1000,     206.6,     416.6,     210.1
20060516   ,1100,     195.2,     377.6,     182.4
20060516   ,1200,     228.4,     368.9,     140.4
20060516   ,1300,     114.4,     288.4,     174.0
20060516   ,1400,      72.6,     214.8,     142.2
20060516   ,1500,      63.4,     208.8,     145.4
20060516   ,1600,     128.1,     220.8,      92.6
20060516   ,1700,     298.3,     162.6,    -135.7
20060516   ,1800,     127.3,     124.3,      -3.0
20060516   ,1900,     119.2,     149.9,      30.7
20060516   ,2000,     187.9,     142.7,     -45.2
20060516   ,2100,     108.7,     149.1,      40.4
20060516   ,2200,      45.8,     107.7,      61.9
20060516   ,2300,      30.3,     141.1,     110.8
20060517   ,0   ,      55.2,     119.0,      63.8
20060517   ,100 ,      23.1,     112.8,      89.8
20060517   ,200 ,      48.6,     108.6,      60.0
20060517   ,300 ,     116.9,     240.6,     123.7
20060517   ,400 ,     271.7,     356.5,      84.8
20060517   ,500 ,     214.0,     268.0,      54.0
20060517   ,600 ,      72.1,     252.6,     180.6
20060517   ,700 ,      86.4,     159.6,      73.2
20060517   ,800 ,      62.9,      89.4,      26.5
20060517   ,900 ,      59.9,      47.8,     -12.1
20060517   ,1000,     100.5,      68.9,     -31.6
20060517   ,1100,      96.1,      20.5,     -75.6
20060517   ,1200,      58.6,      45.0,     -13.6
20060517   ,1300,      77.1,      29.9,     -47.2
20060517   ,1400,      84.1,      17.4,     -66.7
20060517   ,1500,      26.4,      14.8,     -11.6
20060517   ,1600,      23.6,      38.2,      14.6
20060517   ,1700,      76.6,      42.5,     -34.1
20060517   ,1800,      82.3,     105.0,      22.7
20060517   ,1900,     188.3,      75.9,    -112.4
20060517   ,2000,      80.5,      56.8,     -23.7
20060517   ,2100,     398.6,     131.1,    -267.5
20060517   ,2200,      61.2,      98.4,      37.2
20060517   ,2300,     150.9,      27.2,    -123.7
20060518   ,0   ,     135.4,      79.6,     -55.8
20060518   ,100 ,     134.5,      42.0,     -92.5
20060518   ,200 ,     220.2,     118.5,    -101.8
20060518   ,300 ,      65.3,      60.0,      -5.3
20060518   ,400 ,      32.0,      13.9,     -18.1
20060518   ,500 ,       3.6,      17.3,      13.7
20060518   ,600 ,      32.5,      20.0,     -12.5
20060518   ,700 ,      32.1,      42.7,      10.6
20060518   ,800 ,      31.8,      24.7,      -7.0
20060518   ,900 ,      48.0,      58.0,      10.0
20060518   ,1000,      58.6,      61.6,       3.0
20060518   ,1100,     108.7,      78.4,     -30.3
20060518   ,1200,     122.8,      72.3,     -50.6
20060518   ,1300,     255.5,      38.7,    -216.9
20060518   ,1400,     379.8,      98.6,    -281.2
20060518   ,1500,     290.5,     192.9,     -97.6
20060518   ,1600,     309.9,     204.9,    -105.0
20060518   ,1700,     201.6,     189.8,     -11.9
20060518   ,1800,     114.1,     148.7,      34.6
20060518   ,1900,      67.1,     151.7,      84.6
20060518   ,2000,     169.9,     148.2,     -21.7
20060518   ,2100,     334.1,     192.0,    -142.1
20060518   ,2200,     309.4,     158.8,    -150.6
20060518   ,2300,     288.8,     184.4,    -104.4
20060519   ,0   ,     185.7,     191.6,       5.9
20060519   ,100 ,     197.0,     220.3,      23.3
20060519   ,200 ,     171.7,     156.2,     -15.5
20060519   ,300 ,     167.8,     198.0,      30.2
20060519   ,400 ,      91.8,     252.1,     160.3
20060519   ,500 ,      56.8,     203.7,     146.9
20060519   ,600 ,      39.6,     251.1,     211.5
20060519   ,700 ,      48.0,     232.5,     184.6
20060519   ,800 ,     142.0,     201.7,      59.7
20060519   ,900 ,     200.8,     175.9,     -24.9
20060519   ,1000,     129.3,     149.2,      19.9
20060519   ,1100,      92.6,     184.6,      92.0
20060519   ,1200,      94.8,     129.1,      34.2
20060519   ,1300,      16.8,     193.1,     176.3
20060519   ,1400,      13.2,     138.3,     125.1
20060519   ,1500,      96.1,     238.4,     142.2
20060519   ,1600,      56.2,     240.0,     183.8
20060519   ,1700,      10.6,     224.4,     213.8
20060519   ,1800,       2.0,     233.9,     231.8
20060519   ,1900,      24.9,     127.1,     102.3
20060519   ,2000,      15.3,     163.7,     148.4
20060519   ,2100,       8.4,      47.6,      39.2
20060519   ,2200,       1.4,      76.5,      75.1
20060519   ,2300,      16.9,      92.4,      75.5
20060520   ,0   ,      57.0,     142.3,      85.3
20060520   ,100 ,      32.4,     117.3,      84.9
20060520   ,200 ,      73.8,     112.8,      38.9
20060520   ,300 ,     231.5,     199.9,     -31.6
20060520   ,400 ,     460.8,     304.9,    -155.9
20060520   ,500 ,     295.9,     333.8,      37.8
20060520   ,600 ,     261.6,     331.8,      70.3
20060520   ,700 ,     227.7,     294.0,      66.4
20060520   ,800 ,     231.1,     321.8,      90.6
20060520   ,900 ,     235.4,     172.4,     -63.0
20060520   ,1000,     259.1,     201.9,     -57.1
20060520   ,1100,     255.4,     187.3,     -68.1
20060520   ,1200,     253.5,     270.1,      16.6
20060520   ,1300,     197.4,     228.7,      31.3
20060520   ,1400,     280.8,     233.0,     -47.8
20060520   ,1500,     367.4,     279.8,     -87.6
20060520   ,1600,     311.8,     354.1,      42.3
20060520   ,1700,     286.7,     211.0,     -75.7
20060520   ,1800,     282.3,     296.0,      13.7
20060520   ,1900,     290.5,     235.8,     -54.7
20060520   ,2000,     349.2,     233.5,    -115.7
20060520   ,2100,     368.0,     202.1,    -165.9
20060520   ,2200,     292.5,     162.8,    -129.7
20060520   ,2300,     411.3,     201.4,    -209.9
20060521   ,0   ,     494.0,     201.3,    -292.7
20060521   ,100 ,     329.8,      88.1,    -241.7
20060521   ,200 ,     462.6,     213.2,    -249.4
20060521   ,300 ,     540.4,     238.9,    -301.5
20060521   ,400 ,      88.9,     136.4,      47.4
20060521   ,500 ,       0.8,     112.1,     111.3
20060521   ,600 ,      83.4,     124.8,      41.4
20060521   ,700 ,     102.2,     119.0,      16.8
20060521   ,800 ,     416.1,     211.1,    -205.0
20060521   ,900 ,     513.1,     313.5,    -199.6
20060521   ,1000,     605.0,     351.6,    -253.4
20060521   ,1100,     679.4,     405.2,    -274.2
20060521   ,1200,     676.2,     478.5,    -197.7
20060521   ,1300,     698.1,     400.3,    -297.8
20060521   ,1400,     700.7,     423.9,    -276.8
20060521   ,1500,     693.7,     417.8,    -275.9
20060521   ,1600,     679.7,     575.5,    -104.2
20060521   ,1700,     666.2,     539.1,    -127.1
20060521   ,1800,     585.8,     505.2,     -80.6
20060521   ,1900,     487.9,     445.1,     -42.7
20060521   ,2000,     433.8,     433.3,      -0.5
20060521   ,2100,     351.7,     346.8,      -4.9
20060521   ,2200,     286.1,     316.4,      30.3
20060521   ,2300,     241.2,     318.7,      77.5
20060522   ,0   ,     112.5,     286.0,     173.5
20060522   ,100 ,      44.3,     150.4,     106.1
20060522   ,200 ,      30.3,     108.6,      78.3
20060522   ,300 ,     154.1,     115.9,     -38.2
20060522   ,400 ,     180.5,      34.9,    -145.6
20060522   ,500 ,     146.0,      57.8,     -88.2
20060522   ,600 ,     117.0,      42.0,     -75.1
20060522   ,700 ,     120.0,      32.8,     -87.2
20060522   ,800 ,     187.1,      85.4,    -101.7
20060522   ,900 ,     246.7,     104.4,    -142.3
20060522   ,1000,     212.7,     100.5,    -112.2
20060522   ,1100,     169.0,     101.3,     -67.7
20060522   ,1200,     133.3,     138.6,       5.2
20060522   ,1300,     127.2,     210.4,      83.2
20060522   ,1400,     120.8,     237.5,     116.7
20060522   ,1500,     136.3,     183.0,      46.7
20060522   ,1600,      72.5,     168.4,      96.0
20060522   ,1700,       2.9,     162.2,     159.3
20060522   ,1800,       6.1,     137.5,     131.4
20060522   ,1900,      10.5,      94.1,      83.6
20060522   ,2000,       6.5,      96.5,      90.0
20060522   ,2100,      10.6,      18.9,       8.3
20060522   ,2200,      10.8,      12.3,       1.5
20060522   ,2300,      13.5,      22.5,       9.0
20060523   ,0   ,      21.6,      28.5,       6.8
20060523   ,100 ,      15.9,      18.0,       2.1
20060523   ,200 ,       8.7,      11.5,       2.8
20060523   ,300 ,       2.1,      31.9,      29.7
20060523   ,400 ,       0.0,       3.9,       3.9
20060523   ,500 ,       2.6,      26.0,      23.4
20060523   ,600 ,       6.3,      15.0,       8.6
20060523   ,700 ,      14.2,       9.5,      -4.8
20060523   ,800 ,      66.4,      18.6,     -47.8
20060523   ,900 ,      86.0,      15.3,     -70.6
20060523   ,1000,      57.9,      56.9,      -1.0
20060523   ,1100,      48.6,      82.1,      33.5
20060523   ,1200,      47.8,      45.7,      -2.1
20060523   ,1300,      27.9,      90.3,      62.3
20060523   ,1400,      23.0,      78.8,      55.8
20060523   ,1500,      13.6,      40.4,      26.8
20060523   ,1600,       2.1,      97.2,      95.1
20060523   ,1700,       2.6,     164.2,     161.6
20060523   ,1800,       1.6,     165.0,     163.3
20060523   ,1900,       1.2,     146.2,     145.1
20060523   ,2000,       0.9,     147.0,     146.1
20060523   ,2100,       1.1,     101.4,     100.2
20060523   ,2200,       2.1,      44.1,      42.0
20060523   ,2300,       5.0,      11.9,       6.9
20060524   ,0   ,       7.0,      13.5,       6.5
20060524   ,100 ,       1.4,      30.4,      29.1
20060524   ,200 ,      13.9,      31.0,      17.1
20060524   ,300 ,      62.6,      95.2,      32.6
20060524   ,400 ,     101.6,     103.4,       1.8
20060524   ,500 ,     106.2,      90.1,     -16.1
20060524   ,600 ,     125.3,     172.0,      46.7
20060524   ,700 ,     135.3,     240.1,     104.9
20060524   ,800 ,      94.9,     172.3,      77.4
20060524   ,900 ,      61.1,     172.1,     111.0
20060524   ,1000,      64.5,     152.5,      88.0
20060524   ,1100,      69.3,     142.4,      73.2
20060524   ,1200,     210.6,     145.4,     -65.2
20060524   ,1300,      57.8,      49.5,      -8.3
20060524   ,1400,      10.8,      77.0,      66.2
20060524   ,1500,       7.4,      52.3,      45.0
20060524   ,1600,      38.2,     112.1,      73.9
20060524   ,1700,      98.3,      31.6,     -66.7
20060524   ,1800,     141.2,      74.9,     -66.3
20060524   ,1900,     214.7,     164.8,     -50.0
20060524   ,2000,     228.4,     175.6,     -52.9
20060524   ,2100,     167.8,     175.6,       7.8
20060524   ,2200,     156.7,     124.3,     -32.3
20060524   ,2300,     189.9,     232.2,      42.3
20060525   ,0   ,     139.6,     180.3,      40.6
20060525   ,100 ,     152.5,     236.2,      83.7
20060525   ,200 ,     203.2,     277.5,      74.3
20060525   ,300 ,     329.2,     334.6,       5.4
20060525   ,400 ,     360.7,     377.9,      17.2
20060525   ,500 ,     244.7,     380.6,     136.0
20060525   ,600 ,     158.1,     272.4,     114.3
20060525   ,700 ,     119.2,     222.5,     103.3
20060525   ,800 ,     453.4,     333.3,    -120.1
20060525   ,900 ,     308.0,     280.0,     -28.0
20060525   ,1000,     388.8,     313.2,     -75.6
20060525   ,1100,     389.8,     296.9,     -92.9
20060525   ,1200,     301.0,     309.7,       8.7
20060525   ,1300,     177.3,     123.9,     -53.4
20060525   ,1400,      74.4,     126.1,      51.7
20060525   ,1500,     150.9,      53.7,     -97.2
20060525   ,1600,     208.9,     199.6,      -9.3
20060525   ,1700,     175.9,     164.3,     -11.5
20060525   ,1800,     102.2,     162.0,      59.7
20060525   ,1900,     101.8,     162.0,      60.1
20060525   ,2000,     223.7,     158.1,     -65.7
20060525   ,2100,     393.1,     184.8,    -208.4
20060525   ,2200,     429.5,     175.1,    -254.4
20060525   ,2300,     498.8,     173.3,    -325.6
20060526   ,0   ,     456.5,     188.4,    -268.1
20060526   ,100 ,     277.4,     210.2,     -67.1
20060526   ,200 ,     221.1,     212.1,      -9.0
20060526   ,300 ,     273.8,     213.4,     -60.3
20060526   ,400 ,     234.5,     242.9,       8.5
20060526   ,500 ,     324.0,     256.3,     -67.7
20060526   ,600 ,     213.7,     227.7,      14.0
20060526   ,700 ,     159.0,     225.3,      66.3
20060526   ,800 ,      99.6,     153.4,      53.8
20060526   ,900 ,     102.2,     129.7,      27.4
20060526   ,1000,      70.7,      75.4,       4.7
20060526   ,1100,      41.2,      24.3,     -16.9
20060526   ,1200,       9.9,      73.6,      63.7
20060526   ,1300,       0.6,      56.2,      55.6
